id,date,crypto,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,finbert_positive,finbert_negative,final_finbert,fama_french
222,2022-07-06 13:35:28.529116+02,dogecoin,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/amp/,"  Almost Certain   Wolf Of Wall Street  Issues Bullish Bitcoin And Crypto Price Prediction As Ethereum , BNB , XRP , Solana , Cardano And Dogecoin Bounce",20220705T143000Z,https://imageio.forbes.com/specials-images/imageserve/60585d3d60d1b3bd4a7ca8ff/0x0.jpg?format=jpg,forbes.com,English,United States,0.99,0.002,2,0
223,2022-07-06 13:35:28.53112+02,dogecoin,https://www.albawaba.com/business/crypto-prices-today-bitcoin-20k-1483067,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-20k-1483067,Crypto Prices Today : Bitcoin Up to $20K,20220705T080000Z,https://www.albawaba.com/sites/default/files/styles/default/public/im_new/rimshami/bitcoin-shutterstock-15Jan22.jpg?itok=MewF17zU,albawaba.com,English,Israel,0.99,0.002,2,0
224,2022-07-06 13:35:28.534122+02,dogecoin,https://www.indiatoday.in/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,https://www.indiatoday.in/amp/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,Bitcoin gains but cryptocurrency market continues to bleed,20220705T084500Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_2-647x363.jpeg?rVPY1MkxyO.9BNI.hCm4VDiDyebXQRD6,indiatoday.in,English,India,0.901,0.026,2,0
225,2022-07-06 13:35:28.537117+02,dogecoin,https://markets.businessinsider.com/news/stocks/benzinga-before-the-bell-record-inflows-in-short-bitcoin-funds-elon-mus-s-trillionaire-possibility-gmail-s-political-bias-and-other-top-financial-stories-tuesday-july-5-1031567521,"","Benzinga Before The Bell : Record Inflows In  Short Bitcoin  Funds , Elon Musk Trillionaire Possibility , Gmail Political Bias And Other Top Financial Stories Tuesday , July 5",20220705T151500Z,"",markets.businessinsider.com,English,United States,0.008,0.002,0.008,0
226,2022-07-06 13:35:28.539888+02,dogecoin,https://www.thestreet.com/investing/cryptocurrency/crypto-price-check-investors-are-desperate-for-a-positive-sign,https://www.thestreet.com/.amp/investing/cryptocurrency/crypto-price-check-investors-are-desperate-for-a-positive-sign,Crypto Price Check : Investors Are Desperate For A Positive Sign,20220705T170000Z,"",thestreet.com,English,United States,0.836,0.003,0.836,0
227,2022-07-06 13:35:28.542956+02,dogecoin,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-813263/,"",Best and worst performing cryptocurrencies as of 5 Jul 2022,20220705T004500Z,https://images.unsplash.com/photo-1563986768711-b3bde3dc821e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.265,0.085,0.265,0
228,2022-07-06 13:35:28.545969+02,dogecoin,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-814035/,"",Best and worst performing cryptocurrencies as of 6 Jul 2022,20220705T234500Z,https://images.unsplash.com/photo-1590283603385-17ffb3a7f29f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.215,0.096,0.215,0
229,2022-07-06 13:35:28.548968+02,dogecoin,https://www.winnipegfreepress.com/opinion/analysis/lights-out-for-cryptos-laser-eyed-grifters-576645042.html,"",Lights out for crypto laser - eyed grifters - Winnipeg Free Press,20220705T103000Z,https://media.winnipegfreepress.com/designimages/fb-og-image.png,winnipegfreepress.com,English,Canada,0.003,0.005,-0.005,0
230,2022-07-06 13:35:28.551969+02,dogecoin,https://www.accountingtoday.com/articles/crypto-crash-halts-plans-by-statehouses-to-accept-bitcoin-tax-payments,"",Crypto crash halts plans by statehouses to accept Bitcoin tax payments,20220705T181500Z,https://source-media-brightspot.s3.amazonaws.com/3b/7d/b99515f649d291093d8c6a2b54b8/bitcoin-atm.jpg,accountingtoday.com,English,United States,0.002,0.985,-2,0
231,2022-07-06 13:35:28.554968+02,dogecoin,https://www.bnnbloomberg.ca/crypto-crash-halts-plans-by-statehouses-to-accept-bitcoin-tax-payments-1.1787921,https://www.bnnbloomberg.ca/crypto-crash-halts-plans-by-statehouses-to-accept-bitcoin-tax-payments-1.1787921.amp.html,Crypto Crash Halts Plans by Statehouses to Accept Bitcoin Tax Payments,20220705T140000Z,"",bnnbloomberg.ca,English,Canada,0.002,0.985,-2,0
232,2022-07-06 13:44:00.124799+02,cardano,https://cryptoslate.com/cardano-commences-the-long-awaited-vasil-hard-fork/,https://cryptoslate.com/cardano-commences-the-long-awaited-vasil-hard-fork/?amp=1,Cardano commences long - awaited Vasil hard fork,20220705T163000Z,https://cryptoslate.com/wp-content/uploads/2022/06/cardano-vasil-hardfork.jpg,cryptoslate.com,English,"",0.003,0.003,-0.003,0
233,2022-07-06 13:44:00.127812+02,cardano,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/,https://www.forbes.com/sites/billybambrough/2022/07/05/wolf-of-wall-street-issues-almost-certain-bitcoin-and-crypto-price-prediction-as-ethereum-bnb-xrp-solana-cardano-and-dogecoin-bounce/amp/,"  Almost Certain   Wolf Of Wall Street  Issues Bullish Bitcoin And Crypto Price Prediction As Ethereum , BNB , XRP , Solana , Cardano And Dogecoin Bounce",20220705T143000Z,https://imageio.forbes.com/specials-images/imageserve/60585d3d60d1b3bd4a7ca8ff/0x0.jpg?format=jpg,forbes.com,English,United States,0.99,0.002,2,0
234,2022-07-06 13:44:00.130813+02,cardano,https://www.albawaba.com/business/crypto-prices-today-bitcoin-20k-1483067,https://www.albawaba.com/amp/business/crypto-prices-today-bitcoin-20k-1483067,Crypto Prices Today : Bitcoin Up to $20K,20220705T080000Z,https://www.albawaba.com/sites/default/files/styles/default/public/im_new/rimshami/bitcoin-shutterstock-15Jan22.jpg?itok=MewF17zU,albawaba.com,English,Israel,0.99,0.002,2,0
235,2022-07-06 13:44:00.132914+02,cardano,https://dailytimes.com.pk/962880/bitcoin-recovers-to-over-19k-nomura-warns-of-usuk-recession/,https://dailytimes.com.pk/962880/bitcoin-recovers-to-over-19k-nomura-warns-of-usuk-recession/amp/,"Bitcoin recovers to over $19k ; Nomura warns of US , UK recession",20220705T060000Z,https://dailytimes.com.pk/assets/uploads/2021/03/27/Bitcoin.jpg,dailytimes.com.pk,English,Pakistan,0.144,0.027,0.144,0
236,2022-07-06 13:44:00.134932+02,cardano,https://www.indiatoday.in/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,https://www.indiatoday.in/amp/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,Bitcoin gains but cryptocurrency market continues to bleed,20220705T084500Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_2-647x363.jpeg?rVPY1MkxyO.9BNI.hCm4VDiDyebXQRD6,indiatoday.in,English,India,0.901,0.026,2,0
237,2022-07-06 13:44:00.136935+02,cardano,https://u.today/shibs-lead-dev-teases-community-cardanos-vasil-goes-live-on-testnet-singapore-to-restrict-leverage,https://u.today/shibs-lead-dev-teases-community-cardanos-vasil-goes-live-on-testnet-singapore-to-restrict-leverage?amp,"SHIB Lead Dev Teases Community , Cardano Vasil Goes Live on Testnet , Singapore to Restrict Leverage Trading : Crypto News Digest by U . Today",20220705T174500Z,https://u.today/sites/default/files/styles/1200x900/public/2022-07/21398.jpg,u.today,English,"",0.005,0.718,-0.718,0
239,2022-07-06 13:44:00.14153+02,cardano,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-813263/,"",Best and worst performing cryptocurrencies as of 5 Jul 2022,20220705T004500Z,https://images.unsplash.com/photo-1563986768711-b3bde3dc821e?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.265,0.085,0.265,0
240,2022-07-06 13:44:00.14354+02,cardano,https://www.miragenews.com/best-and-worst-performing-cryptocurrencies-as-814035/,"",Best and worst performing cryptocurrencies as of 6 Jul 2022,20220705T234500Z,https://images.unsplash.com/photo-1590283603385-17ffb3a7f29f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&q=80,miragenews.com,English,United States,0.215,0.096,0.215,0
241,2022-07-06 13:44:00.145544+02,cardano,https://www.nationalobserver.com/2022/07/05/news/bitcoins-energy-gluttony-sparking-crypto-backlash,"",Bitcoin energy gluttony sparking a crypto backlash | Canada National Observer : News & Analysis,20220705T143000Z,https://www.nationalobserver.com/sites/nationalobserver.com/files/styles/nat_social/public/img/2022/07/04/46530553624_91705c5509_k.jpg?itok=imArkU-h,nationalobserver.com,English,Canada,0.435,0.022,0.435,0
242,2022-07-06 19:08:08.566097+02,stellar,https://www.boredpanda.com/robert-irwin-cover-magazine/?cexp_id=53819&cexp_var=23&_f=featured,"",Robert Irwin Photoshoot With Stellar Magazine Is Creating Quite A Buzz On The Internet,20220705T163000Z,https://www.boredpanda.com/blog/wp-content/uploads/2022/07/robert-irwin-cover-magazine-fb47.png,boredpanda.com,English,United States,0.203,0.002,0.203,0
243,2022-07-06 19:08:08.568598+02,stellar,https://www.boredpanda.com/robert-irwin-cover-magazine/?cexp_id=53820&cexp_var=3&_f=featured,"",Robert Irwin Photoshoot With Stellar Magazine Is Creating Quite A Buzz On The Internet,20220705T121500Z,https://www.boredpanda.com/blog/wp-content/uploads/2022/07/robert-irwin-cover-magazine-fb.png,boredpanda.com,English,United States,0.203,0.002,0.203,0
244,2022-07-06 19:08:08.569589+02,stellar,https://www.boredpanda.com/robert-irwin-cover-magazine/,"",Robert Irwin Photoshoot With Stellar Magazine Is Creating Quite A Buzz On The Internet,20220705T121500Z,https://www.boredpanda.com/blog/wp-content/uploads/2022/07/robert-irwin-cover-magazine-fb.png,boredpanda.com,English,United States,0.203,0.002,0.203,0
245,2022-07-06 19:08:08.571582+02,stellar,https://www.indiatoday.in/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,https://www.indiatoday.in/amp/business/story/bitcoin-price-gains-cryptocurrency-1970392-2022-07-05,Bitcoin gains but cryptocurrency market continues to bleed,20220705T084500Z,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202207/6SAMNTRT7VOPROLBF6PSNBNXIU_2-647x363.jpeg?rVPY1MkxyO.9BNI.hCm4VDiDyebXQRD6,indiatoday.in,English,India,0.901,0.026,2,0
